G3_Archetype_Prob_0,G3_Archetype_SoftDist_0,G3_Archetype_Dist_0,G3_Archetype_Prob_1,G3_Archetype_SoftDist_1,G3_Archetype_Dist_1,G3_Archetype_Prob_2,G3_Archetype_SoftDist_2,G3_Archetype_Dist_2,G3_Archetype_Prob_3,G3_Archetype_SoftDist_3,G3_Archetype_Dist_3,G3_Archetype_Prob_4,G3_Archetype_SoftDist_4,G3_Archetype_Dist_4,G3_Archetype_Entropy,G3_Archetype_MaxProb,G3_Archetype_MinDist
1.7582360351276503e-20,0.0639749389504189,3.634079876899182,0.9960568864407394,0.35426350874915397,1.9225302934503878,2.7098442376977495e-31,0.1470552229448736,2.8017631221466326,0.00394311355926094,0.16284878939839792,2.6997492068221556,7.362883408177262e-21,0.27185753995715567,2.1872931257386536,0.02576355666193879,0.9960568864407394,1.9225302934503878
1.654356954104361e-06,0.24159728793379465,2.346293730699412,0.030295078322207927,0.23405948375204297,2.377990684135593,0.9640680388055591,0.3441408916197151,1.9925148290724637,0.005018514652603369,0.016752335116290384,5.015028312775276,0.0006167138626751276,0.16345000157815676,2.7370588284319672,0.17236481023735095,0.9640680388055591,1.9925148290724637
8.575198499585208e-14,0.10298379819904656,2.940123746861269,0.019054773289272273,0.3024848316435271,1.8626642907932363,3.669331616271348e-08,0.14966398952753016,2.566302712109463,0.0007864110040817431,0.04655805839414918,3.7339953222826554,0.9801587790132444,0.398309322235747,1.58746652870515,0.10073010763576112,0.9801587790132444,1.58746652870515
4.614103385794861e-40,0.07091163193040174,5.0924169936470305,0.8439323514858058,0.24338573726500598,3.8592038938948643,2.4112010885831795e-42,0.12727296362266055,4.507517374967719,0.1560676485141949,0.3079865701126732,3.623795296313533,8.107235391200103e-23,0.25044309706925866,3.830619737493546,0.4330912297843697,0.8439323514858058,3.623795296313533
1.278322767408966e-44,0.12482740803349433,5.531583811667524,0.9095340635079465,0.2882104120599093,4.694825048334059,2.287478409118066e-119,0.1370674972259709,5.438042374161379,0.0904659364920535,0.2469331839940145,4.849398069256045,9.432776204135525e-25,0.20296149868661104,5.04549955973243,0.3036145067185238,0.9095340635079465,4.694825048334059
1.231262411831478e-242,0.009854537128648646,13.041267001302332,2.5920390676307763e-175,0.05852019707007305,11.259827028916177,0.0,0.02529258809330514,12.098687580557156,0.9999999197379058,0.8238594680149716,8.615199005791425,8.026209398287301e-08,0.0824732096930016,10.916725463020134,1.1891238977967962e-06,0.9999999197379058,8.615199005791425
1.3500362895971337e-60,0.047965616088441895,5.173931022009843,2.9639066063460014e-47,0.191712335932449,3.7884194465623824,4.0183142399043765e-87,0.06635524372604831,4.84939265579419,0.012230675167967834,0.3822555607513086,3.098326052615554,0.9877693248320315,0.3117112435017521,3.302338187067448,0.06601712032994832,0.9877693248320315,3.098326052615554
5.3265864858991304e-20,0.11838646627959598,3.795765670652528,0.284424353062664,0.29606368776183956,2.87914548896039,0.004124410654285812,0.19750603219294657,3.2839509548742782,0.05437770603059991,0.08296607725566775,4.151288265008354,0.6570735302524509,0.3050777365099501,2.849153463562414,0.8145309916955799,0.6570735302524509,2.849153463562414
8.677019552996644e-126,0.010198864000583865,9.323713389707676,1.3725951273750167e-27,0.05576343364087019,7.6248713878221634,4.262411811024608e-283,0.020286781994528165,8.636020190609816,1.0,0.8428873229928127,4.909156444165677,1.856214611795996e-18,0.07086359737120507,7.385232865850421,2.564455258607824e-17,1.0,4.909156444165677
1.3555227519100813e-32,0.18951117307122478,2.420867506143481,3.6038343518317e-81,0.2011950218248375,2.3610407942276614,0.9998815281625301,0.4015555996485664,1.669969486104408,0.00011803812824976314,0.012548880502171619,5.135684031141109,4.33709220034095e-07,0.19518932495319968,2.3913455049820547,0.0011920529228390915,0.9998815281625301,1.669969486104408
